block_number,tx_hash,from,to,value,gas,gas_price,input
17000002,485f63b861b6effb51ec7f759344482810d6259e961e40b29ecdff3aaf984b12,0xf16E9B0D03470827A95CDfd0Cb8a8A3b46969B91,0xD13c7342e1ef687C5ad21b27c2b65D772cAb5C8c,0,100000,20.600625747,b'\xa9\x05\x9c\xbb\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xceab\xcb\x7f\x8a\x8a\x97\xa5\xabF]\x95H6\x97\x8d\xbf`\xa0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\xae\x88\xa4='
17000002,34a662c39b710b6f9e6ee68620512d62ceca1a1f6fab8219131b6fd6e50d1e34,0x6c3C5146CAf2D6d1120Eb7a0F1fef5bda87A6bD7,0x3b3ae790Df4F312e745D270119c6052904FB6790,0.05,148079,19.165624323,b'\r_\x0e;\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00l<QF\xca\xf2\xd6\xd1\x12\x0e\xb7\xa0\xf1\xfe\xf5\xbd\xa8zk\xd7\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xb1\xa2\xbc.\xc5\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x15\x00\x00\xbc\xeaP\xf9\xd6\x85\xfaL\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00*\x9d+\xa4\x1a\xba\x91#\x16\xd1gB\xf2YA+h\x18\x98\xdb'
17000002,189f7ac37614a85ca9be60ad4c7d29b3f52d59378e6dbd287f14a2e89b1ebff6,0xCd8D47C1E711110dB92938d7699cA4a209432Af5,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,0,257031,18.965624323,"b""5\x93VL\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00`\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00d0\xb5\x0f\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x08\x0c\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01`\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf8\xc3'T\xdf\x1c-\xc23\xb2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x08\xc0k8G\xc7\xeb\x87\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa7\x1d\xca\xaf[\xa3\x90\xb1\xb2\x01##\xa8\x81\x0f\xac\x12\x1f\x90\xdd\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc0*\xaa9\xb2#\xfe\x8d\n\x0e\\O'\xea\xd9\x08<ul\xc2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x08\xc0k8G\xc7\xeb\x87"""
17000002,23cbe832a044029548db68994c3d9200a5fc1da607405bb578b9852e4b6466f8,0xFDF2ca77795A7bA84ED24775C190748B0186f392,0xaBEA9132b05A70803a4E85094fD0e1800777fBEF,0.022,90000,19.463690218,b'--\xa8\x06\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xfd\xf2\xcawyZ{\xa8N\xd2Gu\xc1\x90t\x8b\x01\x86\xf3\x92'
17000002,c158a4d7b682e50e621c9df6bc7a67ebfef430d57530655e0e07b8d99541fe1f,0x32976523111b3beddD51BFbe17e8C30C11b69F7C,0x077D360f11D220E4d5D831430c81C26c9be7C4A4,0.269888,22000,21,b''
17000002,3eeabb903c26ef79f2e37514262fa51733f3ccba6fdf961dc4c6d18db00754f5,0x4E6246b41BdfB9C862231912ff842471e06dFA6D,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,0,230014,18.965624323,"b""5\x93VL\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00`\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00d0\xb5\x1b\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x03\n\x08\x0c\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00`\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\xe0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01`\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00k\xdd\xe7\x1c\xf0\xc7Q\xebm^\xdb\x84\x18\xe4==\x94'\xe46\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00dX;\x18\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xef\x1cngp<{\xd7\x10~\xed\x83\x03\xfb\xe6\xec%T\xbfk\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00d0\xb5 \x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00A\x97%\xaf~=\xfeg\xe2\x1e<\n\x94-\x98\xf4MS=\xbf+\x11\xb1\xb4\xd2\x0e?\xee\xbdn\xa4h\x04l\xe8\x10\x9aN~\xbcs\xa1!\xdf\xaaB\xb3\xad\xc6\xa8DFs\x03\x06J\x02\x018m\xa5rM\x04A\x1b\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x0b\xd3Z\xd5\xa6F.\xadg\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x027U7\xdf\x0c\xf0\x95\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00k\xdd\xe7\x1c\xf0\xc7Q\xebm^\xdb\x84\x18\xe4==\x94'\xe46\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc0*\xaa9\xb2#\xfe\x8d\n\x0e\\O'\xea\xd9\x08<ul\xc2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x027U7\xdf\x0c\xf0\x95"""
17000002,7903ed2e77743c4c33696fee84c6ee91832057983401e2ca8e57504df0dabeab,0x40a4fce89b26E924A3b5f13A91E78A5dc4944a45,0x64192819Ac13Ef72bF6b5AE239AC672B43a9AF08,0,244545,18.853804323,"b'M\rfs\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x0cY\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00@\xa4\xfc\xe8\x9b&\xe9$\xa3\xb5\xf1:\x91\xe7\x8a]\xc4\x94JE\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc0*\xaa9\xb2#\xfe\x8d\n\x0e\\O\'\xea\xd9\x08<ul\xc2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00C\xbf\xd8\x99DQ\x1a\xa0\xae\xbd\xd6\xb2(\xbcV\xacl\xe7\xab\x8f\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc9\x9aj\x98^\xd2\xca\xc1\xefAd\x05\x96\xc5\xa5\xf9\xf4\xe1\x9e\xf5\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x07\xe4\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xddiltO\xbb\xeb\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x12\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1b1g\xf0\xda\xd2(c*\xca\xea\xf0z\xc6\xc3O\xc9\xdb\x8b\xa5\xfa\xce}\xf5KF/)\x1c\xfd\x13\x01_\x17\xecI\x9c\x91\xb5\xa7g_c\xc1V{\xcc\x12\xeb\x10""\xe1\xa4\x13\xd2\x11\xeb\xd1\x16H_\xaa\xd5\xe8\xb2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1c\x1a\xae\xa7\x03B\xd9\xad\x9f\xeb\xeb\xa5R\xc1a]\x06c\xc0\xcb\xc4\x00u\xf1\xf04\x9cz\xd1\x11?\xa5f-\x94\xd4\xbeQA\xb4q\xfc\xd2w(ST\x85n\xba\xf5\x14\x91\x08\xce\x8c\x07\xaf\xc6(\x95\xb1\x96\xdcX\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1c\xce\xf2$\xfc5:m^<\t\xb7jK?\x1a\xd2\xad\xb0\xd4&\xd0d\xbe\xcf\'\xc4\xd0^\x92\x9c\xabN$J\xe2>\x91)pH\x82\x0b\xd5\x93u\x99\xb0Z,\x84Ir\xc7\x95\xde\xf8h7\xab@\x8f\xcb~\xbf\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1b*\x04O\x08\x80\xf4Ny\x85\xb2\xc0n\n\xff:\xb4\xc4\x15\xe9\x97n\x91\xd5\xec\x9f|[x\x1e\xdb\xc4\x85\x17t\xca\xd6;p\xce\xf8\x1a\xe1\xf1\xdbi\x0ezg\x95\x88I\xe5G\xa3]tO\x8eN\xeb\x80\x8c\\\'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1b\x91\xd0i\x82Y\xd3\x8d\xbf\xee\xc3{\\\x1fV\xe8\xa0r@\xf1\xd7\xf5^#\n\xff\x18\xc41\xce\xbc\r\xcdK4\x81\x800*\x85qz\x9d\xbe\xbc\x1c\xaehR8\xe4\r\xd2\xfb\x98\x05I\xcbG\x18Z\x14\x9b0\x08\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1bH\xef""d\x9d\x189\x16\t\xbd\xd58\x9dm\xae\xf0u\xf14\xcad\x95\xf5\xac\xdc\x9e\x02y\x9b\xe7\x88\xd2h\xd9\x1d\xeb\xe6\xc0\x12\xdf\xa8\xc3\xb3\xd8|(\x9f#r\xf7 %\xd3\xb4\xbe\x0f;z\x96\x9f(\xb7E\xe5\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1bn\xccV\x0f\xf6\xaa6-\x0e\xe5)N\xbd\xa5\xcc\x9aA\x86*\x13U\xa8\x18\xad-%9\xdd\xbf\x04\xc8\x1by\xb2\n<\x1c$\xd81\xabu\xa8\xed\xf5\xa5\xd6\xb8\xc16\t\xbb\xefg\xc8\x8c\x1d\xb8\xa19\x99\xab\x1c\xef\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1c\xdd\x8a=\x8bR\x8a3\xb0\x15u\xff]\x03*\xe8N\xb7\x8b\xbf\x837\xb2\xcdC\xa7\xe4f\xea\txNy\x1f\xdf\x95s\xdd\xcd_9\xdbY\xfd\xe2k\x90\x9d\xc6F\xbd\xd9\xecd\xa8\xa3\x13\xf1f\x01\x83Xi\xa6\xb5\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1c\xd8\xd5\n\xba\xbd\x19\xeda\xdb\xfe:\x9c\xf5<eB""n\x86\xa4D3\xe9~\xa2AA\xa3\xb9a\x8e\xab\x15\xa2`\xc2\x9d&\xe2\xd6M\xdd\xb4\x97$\xe6\xb3\xf8Zz\x15G<+6^9I\\\xa6\xedE\n\'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1cm\xf4}\x19TU\x1c\xdd6\xce\xe5\x0e\xcd4\x1c^\x8d{Iu\xe7\xbdu\x9c\xa6\xc3s\x9c\xe7\xc6W\xe9\x19#\x01\xb9\xf1\xb3\xf90\x96-\x15[\xe5\xd1I\xfa\x84M\xbb\xfa\xc3\xbb80\xc1\xd1\x9b2\xed\x0e\xdf\xd7\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1ceS\xc2`\x1e`.\x92}\xd96\x81hY""s\xacr\r\x90\xeb^hg\xcd_a>\x8d\t\x854%\xfc\xad\xdf\x9a;\xdd\xda,y\x04Fs\x1bJ\xe7?\x816K\x87\xe8\xa2%w?\t\xa9ra\x8b\x94\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1c\x86zxX7\x80\x9d\x0f\xcd\xb4\x1dF\xcf\xa2~6X\x98\xf5\xe4|R\xca\'\x84{%\xe4\x94lS\xee@Nd\x99\x9et\xc3\xf7\xbb\x8b\x15\xaa\xb3\xc3\x8a\x1f\xd0\x95\x01\x1a\x0c]8\x03o""\xd3qR\xfe9\xde\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1b\xb4\x03\rg\x8d?\xa7a\xa2-S\x84\xb0r\xbd\x95\xbe\x07.\x1ez\xaeQ\xd1\x19\xb4\xc4\xe2\xa7I\x12\xbfc\x19e\x8e!\xbe{J\x18\x05U\xae\x97#\x12\xb4\xad\xd0\x18\xf1\xe4\xd0\xe7m\xa3I\xc3\x1f\xd9\xe9\xc0\x8a\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1c\xf9\xc6\x85\'\x80\xf4\xfb\xe8\x95\x1f\xd7\x1f\xf2\xb7\x13\xe8\x1f\x94\xd9J\xdai\x91\xee\x8c\xf9\x15j\xe9s\xd7\xe0\x11\x1c\xdc\xf1\xc1\x9878\x9a\x9e\x9f\xc9\xd4\x9a*\xc6""\xe8m\xbe\xb4\xcf\x9c\x18pe\xafT=\xb9\xe8]\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1c\x820%Y2\xb6\xd9|\x81,V\xf8\xa9\x15\x0b\x84\x9b\x94KG\xa6\x9a<\xf73\x8e=\x82\x19""A)\x01\xc0\xcf\x82\xd4Ac\x1e9\xf6\x00:Z&_\xd2|\xd7\x02\x0b}\x86\\v\x9f$N\xe4\xc9\xb2\'\xbe\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1c\xbfg\xc3\xdd\x8b\xbf\xba\xf0/n\x17\x9aK\x9f\xa4\xe2\x96\xe5\x0ew\xa1E\xf9n\xc7]\xbb\xc7\xcfGe2\x0e\xc5E\x84\x83\x01jL\x0fF\xdb\x15\x87\xd8c\xe8\x1e\xd8\xa5\xe9R\x9d\xbb\xcb\xb5\xc6\xfdR\xeb\t\\\x83\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1c\xfdq\x9a\x8d\xf2\xe1\xa2WpCx$\x93\xaa\x02pH%\xeeYR\xf0F&\x96J\xdc\x91x\xac\x08Y0\xa3\xde\x83\xbd\r=\xbcL%\xc7GOa\xc2\xa9wl,3r\xa9\x17\xd1\xb4~Ud[\xc3\xd0p\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1c\xa7{\x03\xb9\x851\x85k6\xf3]Z}(3\x93:H`\xaaC\xcd\xe8\xb8\x82W\xfc\xe9\x8e\r\xf2\xa5<\x1fn\xf4\xa4\xb5\xe87\xbb\xd9g70\xf2\xad\xa31\xc1o\x00ie\xe9\x04\x90\x9fi\xb2\x83\x00u\t'"
17000002,6161775f63d9e74a2929bd61608cd59f036d1c431b0ff8b65f07441ef95704e2,0x56Eddb7aa87536c09CCc2793473599fD21A8b17F,0x68148f0a77824aEE5941763c22301499af391166,0.0099825,207128,20.665624323,b''
17000002,b7b6b94ba13dd7dd0fa62dc42d8e05081b6300fd46ddb479ea12fcaf6b11ef69,0xd0CB04fEe15dBAC9f1565fA025503abcacd137E5,0x1020fBF57955Fb70D88AE2c9b445a7E8DcCdf4bf,0.03044922,21000,20.665624323,b''
17000002,7a90d120f1dcf2f8f2274d9e8f81464cea4eb5f31f07b4131ab80047b40f5d00,0xcaD621da75a66c7A8f4FF86D30A2bF981Bfc8FdD,0x21d0f15b2bFE68DC074b1894440aC276ADF590e4,0.634,80000,20.600625747,b''
17000002,04a579f78be8baeba56bb57a65879cc225aefe488b9772a133b43cd1951e35d8,0xa6a688F107851131F0E1dce493EbBebFAf99203e,0x3666f603Cc164936C1b87e207F36BEBa4AC5f18a,0,500000,18.945624323,"b'#\xc4R\xcd\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\r\x9e\xcb\x06\xcc\xd3\xb5b\xdd\xa9)\xea\xb2\xcd\x89U\x85\r\xdb\xab\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01}D8\xe1\xa3\xb1\xc4\xf9y\x00q\xba\xb5\x80\xc2""*\xe6\xb1\xca\xec\x98\x82\xf8\xc0H\x0e\xfbu\x9c\x87\x9d""}\x89\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x83\xcb\x8c'"
17000002,5e86535dae70cdf5c9997d2d1d9f5498c76b9a8ce3155bced635ea9be63acc87,0xdE9e685203D0448f3E6E64F681721f9a7b64e292,0x96f238Ab364699F9354daa66208c43CAfBF388f8,0,69858,19.463690218,b'\t^\xa7\xb3\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00a1\xb5\xfa\xe1\x9e\xa4\xf9\xd9d\xea\xc0@\x8eD\x08\xb6c7\xb5\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff'
